Unnamed: 0,AT,BG,CH,FI,FR,GR,HR,IT_CSUD,IT_SARD,IT_NORD,IT_SICI,IT_SUD,MK,NO_1,NO_2,NO_3,NO_4,NO_5,RO,RS,SE_1,SE_2,SE_3,SE_4,SI,ME,LV
2021-01-17 23:00:00,952429.0,,2965061.0,3917000.0,1924342.0,,1001300.0,583667.0,203528.0,1842187.0,28462.0,48460.0,,3888000.0,26875000.0,5775000.0,14763000.0,10939000.0,,514000.0,10944000.0,9642000.0,1855000.0,155000.0,2600.0,343888.0,
2021-01-24 22:00:00,,1915834.0,,,,2598353.0,,,,,,,,,,,,,1772300.0,,,,,,,,6900.0
2021-01-24 23:00:00,899576.0,,2694185.0,3796000.0,1772556.0,,1079980.0,611202.0,204689.0,1740693.0,27681.0,64674.0,,3544000.0,25490000.0,5311000.0,14097000.0,10004000.0,,510000.0,10453000.0,8867000.0,1752000.0,160000.0,2600.0,402407.0,
2021-01-31 22:00:00,,1978586.0,,,,2729143.0,,,,,,,,,,,,,1746000.0,,,,,,,,6248.0
2021-01-31 23:00:00,853281.0,,2523104.0,3627000.0,1859154.0,,1132040.0,610257.0,205200.0,1624992.0,31659.0,60697.0,,3195000.0,24358000.0,4917000.0,13577000.0,9289000.0,,518000.0,9993000.0,8089000.0,1612000.0,152000.0,2600.0,427172.0,
2021-02-07 22:00:00,,2003852.0,,,,2745673.0,,,,,,,,,,,,,1804300.0,,,,,,,,5030.0
2021-02-07 23:00:00,748222.0,,2246832.0,3432000.0,1726279.0,,1281270.0,642888.0,202276.0,1521893.0,35517.0,52891.0,,2834642.0,23056454.0,4532192.0,13059254.0,8421021.0,,533000.0,9520000.0,7372000.0,1466000.0,141000.0,2600.0,496842.0,
2021-02-14 22:00:00,,1947172.0,,,,2702649.0,,,,,,,,,,,,,1770600.0,,,,,,,,6671.0
2021-02-14 23:00:00,666611.0,,1887222.0,3272000.0,1533892.0,,1280250.0,640948.0,202513.0,1374210.0,41011.0,59447.0,,2581663.0,21997976.0,4169409.0,12484080.0,7744098.0,,533000.0,9118000.0,6630000.0,1341000.0,134000.0,2600.0,468775.0,
2021-02-21 22:00:00,,1923776.0,,,,2626079.0,,,,,,,,,,,,,1753000.0,,,,,,,,7094.0
2021-02-21 23:00:00,611769.0,,1376121.0,3149670.0,1515570.0,,1234660.0,623354.0,201462.0,1284464.0,44838.0,50678.0,,2335855.0,21946082.0,4061840.0,12168116.0,7425593.0,,530000.0,8765000.0,6110000.0,1285000.0,132000.0,2600.0,410050.0,
2021-02-28 22:00:00,,1876097.0,,,,2588459.0,,,,,,,,,,,,,1744600.0,,,,,,,,5947.0
2021-02-28 23:00:00,534981.0,,1376444.0,3019940.0,1386764.0,,1170710.0,610658.0,193141.0,1186100.0,45960.0,49280.0,,2083371.0,21028490.0,4009921.0,12016703.0,6846774.0,,514000.0,8466000.0,5707000.0,1216000.0,132000.0,2600.0,365963.0,
2021-03-07 22:00:00,,1813677.0,,,,2594346.0,,,,,,,,,,,,,1708600.0,,,,,,,,6248.0
2021-03-07 23:00:00,454595.0,,1258860.0,2837430.0,1176034.0,,1120900.0,622283.0,182612.0,1068286.0,46091.0,51363.0,,1846676.0,20238154.0,3792044.0,11631008.0,6311281.0,,503000.0,8050000.0,5105000.0,1174000.0,131000.0,2600.0,325898.0,
2021-03-14 22:00:00,,1764102.0,,,,2624674.0,,,,,,,,,,,,,1708900.0,,,,,,,,5750.0
2021-03-14 23:00:00,401931.0,,1061564.0,2669970.0,1154107.0,,1084180.0,619527.0,178778.0,965125.0,46018.0,53799.0,,1577887.0,19226018.0,3557218.0,11138321.0,5702933.0,,502000.0,7694000.0,4597000.0,1060000.0,133000.0,2600.0,299759.0,
2021-03-21 22:00:00,,1729130.0,,,,2743769.0,,,,,,,,,,,,,1692900.0,,,,,,,,3103.0
2021-03-21 23:00:00,349156.0,,915140.0,2526730.0,994654.0,,1028790.0,609507.0,175499.0,891633.0,58154.0,54922.0,,1378861.0,18510602.0,3464190.0,10912506.0,5273380.0,,488000.0,7436000.0,4270000.0,1038000.0,132000.0,2600.0,262405.0,
2021-03-28 21:00:00,,1720344.0,,,,2781333.0,,,,,,,,,,,,,1741100.0,,,,,,,,5740.0
2021-03-28 22:00:00,328343.0,,789973.0,2489080.0,961615.0,,998550.0,600638.0,168117.0,861194.0,66847.0,55879.0,,1302957.0,19236426.0,3418608.0,10793146.0,5178739.0,,513000.0,7167000.0,4140000.0,1136000.0,132000.0,0.0,248233.0,
2021-04-04 21:00:00,,1749291.0,,,,2844983.0,,,,,,,,,,,,,1755000.0,,,,,,,,4852.0
2021-04-04 22:00:00,316830.0,,698871.0,2494370.0,998746.0,,939690.0,608015.0,159643.0,872154.0,67987.0,55756.0,,1199507.0,18807148.0,3292723.0,10568437.0,4842626.0,,528000.0,6835000.0,3853000.0,1168000.0,134000.0,2600.0,245768.0,
2021-04-11 21:00:00,,1740218.0,,,,2869503.0,,,,,,,,,,,,,1783000.0,,,,,,,,3828.0
2021-04-11 22:00:00,275505.0,,544032.0,2480230.0,917246.0,,907340.0,614908.0,153258.0,802919.0,70942.0,55545.0,,1065076.0,17774482.0,3037321.0,10213647.0,4320127.0,,512000.0,6459000.0,3442000.0,1170000.0,140000.0,2600.0,247899.0,
2021-04-18 21:00:00,,1752153.0,,,,2874471.0,,,,,,,,,,,,,1840600.0,,,,,,,,3437.0
2021-04-18 22:00:00,269440.0,,473348.0,2659820.0,874649.0,,862330.0,614130.0,146348.0,764309.0,71434.0,57198.0,,1030606.0,17054616.0,2892296.0,9869152.0,3987070.0,,517000.0,6282000.0,3537000.0,1253000.0,132000.0,2600.0,243332.0,
2021-04-25 21:00:00,,1761652.0,,,,2928179.0,,,,,,,,,,,,,1962400.0,,,,,,,,2998.0
2021-04-25 22:00:00,292186.0,,478867.0,2813750.0,940614.0,,864330.0,616928.0,144822.0,770174.0,74210.0,58755.0,,942838.0,16014055.0,2575016.0,9430753.0,3508283.0,,528000.0,5912000.0,3322000.0,1268000.0,130000.0,2600.0,263423.0,
2021-05-02 21:00:00,,1830847.0,,,,2949926.0,,,,,,,,,,,,,2183500.0,,,,,,,,3632.0
2021-05-02 22:00:00,321166.0,,443516.0,2933000.0,1047965.0,,840580.0,643318.0,141665.0,833444.0,74500.0,59315.0,,900727.0,15307387.0,2322901.0,9002148.0,3203545.0,,561000.0,5631000.0,3125000.0,1301000.0,132000.0,2600.0,300376.0,
2021-05-09 21:00:00,,1851333.0,,,,2949653.0,,,,,,,,,,,,,2339300.0,,,,,,,,3738.0
2021-05-09 22:00:00,354573.0,,593045.0,3368040.0,1231647.0,,787440.0,664212.0,140455.0,956325.0,74512.0,60707.0,,1507029.0,16336393.0,2661679.0,8875816.0,3488039.0,,571000.0,5617000.0,4429000.0,1555000.0,148000.0,2600.0,321951.0,
2021-05-16 21:00:00,,1873827.0,,,,2933636.0,,,,,,,,,,,,,2459800.0,,,,,,,,3423.0
2021-05-16 22:00:00,379549.0,,684748.0,4136210.0,1413451.0,,756790.0,676353.0,141207.0,1048375.0,73962.0,61261.0,,2428228.0,17608678.0,3391021.0,9451632.0,3995016.0,,577000.0,6481000.0,7261000.0,1926000.0,158000.0,2600.0,338635.0,
2021-05-23 21:00:00,,1923546.0,,,,2896424.0,,,,,,,,,,,,,2564400.0,,,,,,,,2914.0
2021-05-23 22:00:00,411966.0,,757966.0,4435490.0,1509465.0,,722460.0,669983.0,138891.0,1103238.0,72423.0,60863.0,,3090310.0,19202970.0,4080053.0,9957260.0,4821520.0,,587000.0,7127000.0,8944000.0,2057000.0,158000.0,2600.0,318927.0,
2021-05-30 21:00:00,,1961633.0,,,,2848443.0,,,,,,,,,,,,,2612000.0,,,,,,,,2263.0
2021-05-30 22:00:00,433519.0,,904712.0,4487460.0,1628356.0,,699260.0,670202.0,137362.0,1261097.0,71130.0,60282.0,,3655404.0,20513474.0,4884842.0,10968672.0,6139648.0,,587000.0,8064000.0,10216000.0,2049000.0,152000.0,2600.0,362200.0,
2021-06-06 21:00:00,,2013073.0,,,,2809117.0,,,,,,,,,,,,,2640100.0,,,,,,,,2226.0
2021-06-06 22:00:00,548224.0,,1237715.0,4442360.0,1803076.0,,679520.0,672023.0,132646.0,1488138.0,69747.0,59196.0,,4014420.0,21274230.0,5670071.0,12463595.0,7481579.0,,593000.0,9337000.0,11238000.0,2017000.0,144000.0,2600.0,363021.0,
2021-06-13 21:00:00,,2041058.0,,,,2784746.0,,,,,,,,,,,,,2723500.0,,,,,,,,2649.0
2021-06-13 22:00:00,738921.0,,1715395.0,4401290.0,2002076.0,,657240.0,673476.0,132760.0,1683332.0,68267.0,60551.0,,4270695.0,22198664.0,6275868.0,13581565.0,8674483.0,,608000.0,10067000.0,11874000.0,2026000.0,136000.0,2600.0,363021.0,
2021-06-20 21:00:00,,2025274.0,,,,2732103.0,,,,,,,,,,,,,2746600.0,,,,,,,,3110.0
2021-06-20 22:00:00,960466.0,,2388357.0,4468870.0,2183321.0,,627170.0,664708.0,132566.0,1945877.0,66656.0,57901.0,,4483009.0,22496276.0,6552980.0,14101644.0,9358414.0,,580000.0,10554000.0,12205000.0,2074000.0,130000.0,2600.0,344691.0,
2021-06-27 21:00:00,,1987616.0,,,,2634616.0,,,,,,,,,,,,,2805400.0,,,,,,,,4941.0
2021-06-27 22:00:00,1091048.0,,2804201.0,4351190.0,2310252.0,,594330.0,651519.0,133697.0,2109569.0,64885.0,58110.0,,4491851.0,22168828.0,6561132.0,14534427.0,9777402.0,,544000.0,10653000.0,12022000.0,2030000.0,128000.0,2600.0,335278.0,
2021-07-04 21:00:00,,1961838.0,,,,2537830.0,,,,,,,,,,,,,2789900.0,,,,,,,,4747.0
2021-07-04 22:00:00,1200078.0,,3243904.0,4191590.0,2349488.0,,570330.0,635593.0,133071.0,2175087.0,59687.0,55792.0,,4608737.0,22593482.0,6589808.0,15165255.0,10247931.0,,518000.0,10740000.0,11975000.0,2030000.0,125000.0,2600.0,326533.0,
2021-07-11 21:00:00,,1932139.0,,,,2439319.0,,,,,,,,,,,,,2756100.0,,,,,,,,5485.0
2021-07-11 22:00:00,1362001.0,,3787791.0,4018450.0,2463983.0,,550830.0,616173.0,130717.0,2351113.0,54367.0,54012.0,,4626738.0,22376700.0,6518645.0,15706703.0,10434749.0,,483000.0,10653000.0,12022000.0,2030000.0,128000.0,2600.0,313612.0,
2021-07-18 21:00:00,,1908114.0,,,,2351654.0,,,,,,,,,,,,,2776200.0,,,,,,,,6074.0
2021-07-18 22:00:00,1527934.0,,4198465.0,3881630.0,2538196.0,,534450.0,600373.0,127849.0,2403226.0,50462.0,52982.0,,4592937.0,21918842.0,6523738.0,16497990.0,10405496.0,,483000.0,10917000.0,11791000.0,1977000.0,109000.0,2600.0,306682.0,
2021-07-25 21:00:00,,1869167.0,,,,2248851.0,,,,,,,,,,,,,2743300.0,,,,,,,,6534.0
2021-07-25 22:00:00,1618035.0,,4592451.0,3812340.0,2549423.0,,505820.0,590338.0,126337.0,2438476.0,47375.0,53599.0,,4767776.0,22100492.0,6438622.0,16634146.0,10734255.0,,497000.0,10909000.0,11533000.0,1972000.0,112000.0,2600.0,283343.0,
2021-08-01 21:00:00,,1826619.0,,,,2100217.0,,,,,,,,,,,,,2716800.0,,,,,,,,7959.0
2021-08-01 22:00:00,1745758.0,,4976547.0,3839930.0,2607829.0,,483150.0,576281.0,120435.0,2495874.0,45608.0,52124.0,,4770941.0,21733852.0,6248826.0,16540253.0,10668628.0,,508000.0,10676000.0,11223000.0,1940000.0,107000.0,2600.0,257791.0,
2021-08-08 21:00:00,,1786061.0,,,,1989261.0,,,,,,,,,,,,,2686900.0,,,,,,,,8412.0
2021-08-08 22:00:00,1809100.0,,5242877.0,3840100.0,2658935.0,,444330.0,564918.0,116685.0,2579750.0,43468.0,49807.0,,4758091.0,21386842.0,6193512.0,16609106.0,10618831.0,,494000.0,10529000.0,11020000.0,1909000.0,108000.0,2600.0,240956.0,
2021-08-15 21:00:00,,1752539.0,,,,1908754.0,,,,,,,,,,,,,2643900.0,,,,,,,,9284.0
2021-08-15 22:00:00,1813131.0,,5489349.0,3881110.0,2655591.0,,410080.0,556619.0,116328.0,2526390.0,41521.0,47712.0,,4764530.0,20824464.0,6422321.0,16585445.0,10610691.0,,493000.0,10697000.0,11166000.0,1966000.0,110000.0,2600.0,225395.0,
2021-08-22 21:00:00,,1718889.0,,,,1834389.0,,,,,,,,,,,,,2605100.0,,,,,,,,8074.0
2021-08-22 22:00:00,1808115.0,,5594111.0,3857880.0,2612909.0,,381130.0,547765.0,116062.0,2430881.0,39743.0,46243.0,,4687601.0,20106332.0,6511957.0,16579569.0,10457059.0,,493000.0,10755000.0,11209000.0,1915000.0,108000.0,2600.0,223203.0,
2021-08-29 21:00:00,,1689381.0,,,,1765827.0,,,,,,,,,,,,,2604000.0,,,,,,,,9508.0
2021-08-29 22:00:00,1781623.0,,5571350.0,3733870.0,2537592.0,,350020.0,481084.0,114976.0,2328935.0,38107.0,44499.0,,4540749.0,19451478.0,6536635.0,16749786.0,10084646.0,,475000.0,10727000.0,11173000.0,1840000.0,99000.0,2600.0,212929.0,
2021-09-05 21:00:00,,1658256.0,,,,1712784.0,,,,,,,,,,,,,2585700.0,,,,,,,,8591.0
2021-09-05 22:00:00,1748458.0,,5510722.0,3646030.0,2471418.0,,327420.0,466529.0,113415.0,2259793.0,36825.0,43555.0,,4400770.0,18824710.0,6631616.0,17049132.0,9898171.0,,467000.0,10744000.0,11201000.0,1799000.0,93000.0,2600.0,198823.0,
2021-09-12 21:00:00,,1624586.0,,,,1667461.0,,,,,,,,,,,,,2538000.0,,,,,,,,8636.0
2021-09-12 22:00:00,1725763.0,,5445659.0,3647910.0,2394175.0,,310470.0,458676.0,110993.0,2218999.0,36450.0,43003.0,,4299813.0,18038686.0,6517640.0,16910808.0,9640594.0,,452000.0,10562000.0,10976000.0,1733000.0,91000.0,2600.0,185220.0,
2021-09-19 21:00:00,,1588793.0,,,,1614879.0,,,,,,,,,,,,,2473000.0,,,,,,,,9250.0
2021-09-19 22:00:00,1770991.0,,5627901.0,3584290.0,2361161.0,,294800.0,448633.0,108901.0,2240604.0,33531.0,42290.0,,4221346.0,17738560.0,6514552.0,16829806.0,9743291.0,,426000.0,10543000.0,10981000.0,1705000.0,89000.0,2600.0,178895.0,
2021-09-26 21:00:00,,1560129.0,,,,1572029.0,,,,,,,,,,,,,2430800.0,,,,,,,,9954.0
2021-09-26 22:00:00,1765433.0,,5229570.0,3538380.0,2330764.0,,278140.0,425177.0,105897.0,2204280.0,32314.0,41142.0,,4536315.0,18520440.0,6446807.0,16823012.0,10119081.0,,424000.0,10618000.0,11190000.0,1805000.0,98000.0,2600.0,170208.0,
2021-10-03 21:00:00,,1531850.0,,,,1542964.0,,,,,,,,,,,,,2366100.0,,,,,,,,10377.0
2021-10-03 22:00:00,1782655.0,,5443917.0,3563360.0,2373290.0,,277720.0,423528.0,105247.0,2309661.0,31052.0,40686.0,,4823491.0,19095498.0,6495598.0,17086562.0,10558269.0,,431000.0,11067000.0,11829000.0,2073000.0,105000.0,2600.0,159874.0,
2021-10-10 21:00:00,,1583173.0,,,,1569253.0,,,,,,,,,,,,,2302800.0,,,,,,,,8839.0
2021-10-10 22:00:00,1765350.0,,5485815.0,3651460.0,2385992.0,,269620.0,419107.0,105247.0,2266298.0,31052.0,40686.0,,4797228.0,19279940.0,6802077.0,17301106.0,10872155.0,,407000.0,11316000.0,12347000.0,2124000.0,105000.0,2600.0,145004.0,
2021-10-17 21:00:00,,1610833.0,,,,1602789.0,,,,,,,,,,,,,2258900.0,,,,,,,,10546.0
2021-10-17 22:00:00,1729692.0,,5430645.0,3738750.0,2356588.0,,256140.0,410786.0,101074.0,2207495.0,30215.0,40470.0,,4776372.0,19533740.0,7066055.0,17207578.0,11126719.0,,408000.0,11357000.0,12513000.0,2129000.0,117000.0,2600.0,128926.0,
2021-10-24 21:00:00,,1595070.0,,,,1588664.0,,,,,,,,,,,,,2195600.0,,,,,,,,10371.0
2021-10-24 22:00:00,1716410.0,,5227796.0,3806260.0,2291919.0,,243100.0,405358.0,101618.0,2159560.0,29577.0,40074.0,,4834643.0,20812436.0,7487797.0,17349360.0,11848757.0,,382000.0,11429000.0,12944000.0,2167000.0,126000.0,2600.0,118786.0,
2021-10-31 22:00:00,,1576258.0,,,,1583371.0,,,,,,,,,,,,,2148400.0,,,,,,,,10217.0
2021-10-31 23:00:00,1717056.0,,5157065.0,3946170.0,2349925.0,,317040.0,401141.0,102229.0,2095473.0,31172.0,38892.0,,4934586.0,21583582.0,7456024.0,17304618.0,11839183.0,,366000.0,11498000.0,13370000.0,2241000.0,135000.0,2600.0,123661.0,
2021-11-07 22:00:00,,1552508.0,,,,1565527.0,,,,,,,,,,,,,2133700.0,,,,,,,,9112.0
2021-11-07 23:00:00,1659182.0,,4365997.0,3949390.0,2344289.0,,387400.0,414058.0,105422.0,2064346.0,32247.0,39102.0,,4795096.0,21489808.0,7325281.0,17163148.0,11590639.0,,373000.0,11413000.0,13245000.0,2245000.0,142000.0,2600.0,129436.0,
2021-11-14 22:00:00,,1512518.0,,,,1524993.0,,,,,,,,,,,,,2080800.0,,,,,,,,8539.0
2021-11-14 23:00:00,1557858.0,,4087302.0,3928460.0,2216776.0,,408110.0,414524.0,118709.0,1949968.0,35617.0,39393.0,,4682989.0,21624600.0,7323412.0,17059588.0,11555881.0,,352000.0,11340000.0,13062000.0,2224000.0,148000.0,2600.0,118441.0,
2021-11-21 22:00:00,,1482907.0,,,,1513156.0,,,,,,,,,,,,,2021600.0,,,,,,,,9161.0
2021-11-21 23:00:00,1475039.0,,3873102.0,3879820.0,2119853.0,,446870.0,427794.0,135825.0,1891024.0,41754.0,39303.0,,4419441.0,20955286.0,7021428.0,16724346.0,11151909.0,,329000.0,11128000.0,12607000.0,2146000.0,153000.0,2600.0,119248.0,
2021-11-28 22:00:00,,1481596.0,,,,1740009.0,,,,,,,,,,,,,1977100.0,,,,,,,,9105.0
2021-11-28 23:00:00,1441692.0,,3648552.0,3829100.0,2024972.0,,635910.0,439363.0,135825.0,1872703.0,41754.0,39303.0,,4143739.0,19906024.0,6705318.0,16274422.0,10482831.0,,289000.0,10744000.0,11896000.0,2007000.0,151000.0,2600.0,178925.0,
2021-12-05 22:00:00,,1596321.0,,,,2024340.0,,,,,,,,,,,,,1970300.0,,,,,,,,7340.0
2021-12-05 23:00:00,1402617.0,,3851389.0,3702150.0,2059628.0,,809940.0,484572.0,173614.0,1782588.0,57144.0,60285.0,,3844118.0,18702742.0,6260775.0,15800947.0,9751508.0,,284000.0,10273000.0,11185000.0,1890000.0,144000.0,2600.0,226107.0,
2021-12-12 22:00:00,,1708038.0,,,,2394741.0,,,,,,,,,,,,,1962600.0,,,,,,,,9828.0
2021-12-12 23:00:00,1323892.0,,3607640.0,3643560.0,2010670.0,,842040.0,476995.0,189104.0,1710158.0,97302.0,64300.0,,3616897.0,18201860.0,6224605.0,15600127.0,9480211.0,,252000.0,9973000.0,11008000.0,1845000.0,149000.0,2600.0,226051.0,
2021-12-19 22:00:00,,1663069.0,,,,2339970.0,,,,,,,,,,,,,1945000.0,,,,,,,,7340.0
2021-12-19 23:00:00,1274576.0,,3393697.0,3540990.0,1928190.0,,882730.0,481098.0,189104.0,1679778.0,97302.0,64300.0,,3379601.0,17163376.0,6037506.0,15175818.0,8864417.0,,244000.0,9495000.0,10571000.0,1722000.0,145000.0,2600.0,206400.0,
2021-12-26 22:00:00,,1688067.0,,,,2448557.0,,,,,,,,,,,,,1980300.0,,,,,,,,6104.0
2021-12-26 23:00:00,1297334.0,,3411811.0,3447460.0,2029801.0,,1021700.0,426401.0,177068.0,1571770.0,98714.0,51333.0,,3204274.0,16810140.0,5688093.0,14610188.0,8631916.0,,250000.0,9056000.0,9994000.0,1656000.0,143000.0,2600.0,255608.0,
2022-01-02 22:00:00,,1687385.0,,,,2408299.0,,,,,,,,,,,,,2043700.0,,,,,,,,9284.0
2022-01-02 23:00:00,1311570.0,,3413189.0,3323570.0,2152112.0,,1023740.0,421593.0,171163.0,1454710.0,98392.0,45373.0,,2955197.0,16214535.0,5314677.0,14016788.0,8130917.0,,309000.0,8555000.0,9362000.0,1566000.0,147000.0,2600.0,282983.0,
2022-01-09 22:00:00,,1671102.0,,,,2340049.0,,,,,,,,,,,,,2026400.0,,,,,,,,8847.0
2022-01-09 23:00:00,1260206.0,,3284192.0,3208780.0,2137089.0,,989730.0,429418.0,163699.0,1395997.0,101627.0,42955.0,,2754532.0,15749289.0,5423690.0,13656127.0,7834726.0,,312000.0,8371000.0,9222000.0,1475000.0,148000.0,2600.0,285519.0,
2022-01-16 22:00:00,,1640893.0,,,,2300851.0,,,,,,,,,,,,,1977200.0,,,,,,,,8693.0
2022-01-16 23:00:00,1174620.0,,3013615.0,3089970.0,1998118.0,,964270.0,427488.0,163463.0,1324239.0,108103.0,43876.0,,2556285.0,15047132.0,5363892.0,13538984.0,7445563.0,,296000.0,8201000.0,8953000.0,1415000.0,149000.0,2600.0,272633.0,
2022-01-23 22:00:00,,1595092.0,,,,2269183.0,,,,,,,,,,,,,1904300.0,,,,,,,,9027.0
2022-01-23 23:00:00,1037006.0,,2740467.0,2966540.0,1817029.0,,906080.0,422541.0,146935.0,1178940.0,106900.0,45240.0,,2388301.0,14733590.0,5186818.0,13288226.0,7172051.0,,252000.0,7985000.0,8644000.0,1361000.0,152000.0,2600.0,245370.0,
2022-01-30 22:00:00,,1569099.0,,,,2272920.0,,,,,,,,,,,,,1857500.0,,,,,,,,9699.0
2022-01-30 23:00:00,962906.0,,2497420.0,2823530.0,1747271.0,,864420.0,431532.0,140604.0,1102118.0,102166.0,43856.0,,2165300.0,14257951.0,4897580.0,12871465.0,6748563.0,,211000.0,7576000.0,8098000.0,1268000.0,159000.0,2600.0,314328.0,
2022-02-06 22:00:00,,1562058.0,,,,2317173.0,,,,,,,,,,,,,1822000.0,,,,,,,,9111.0
2022-02-06 23:00:00,933635.0,,2335488.0,2708320.0,1729375.0,,837130.0,436426.0,136773.0,1013505.0,102547.0,46263.0,,1980711.0,13791581.0,4603031.0,12475035.0,6368820.0,,198000.0,7359000.0,7622000.0,1199000.0,163000.0,2600.0,288519.0,
2022-02-13 22:00:00,,1549393.0,,,,2363477.0,,,,,,,,,,,,,1801400.0,,,,,,,,10038.0
2022-02-13 23:00:00,879665.0,,2197142.0,2619100.0,1697421.0,,832060.0,439120.0,136655.0,948909.0,96032.0,48536.0,,1812166.0,13411681.0,4251595.0,11932218.0,5979667.0,,210000.0,6956000.0,6988000.0,1158000.0,171000.0,2600.0,300855.0,
2022-02-20 22:00:00,,1533720.0,,,,2420374.0,,,,,,,,,,,,,1782900.0,,,,,,,,8102.0
2022-02-20 23:00:00,885628.0,,2152216.0,2466590.0,1739794.0,,834840.0,627457.0,139822.0,911979.0,95574.0,48728.0,,1587481.0,12707400.0,3909162.0,11400604.0,5373032.0,,225000.0,6584000.0,6389000.0,1096000.0,184000.0,2600.0,311048.0,
2022-02-27 22:00:00,,1499699.0,,,,2481293.0,,,,,,,,,,,,,1730200.0,,,,,,,,5433.0
2022-02-27 23:00:00,807447.0,,1956045.0,2302710.0,1604668.0,,803720.0,634027.0,140754.0,839098.0,95085.0,50282.0,,1339030.0,11670216.0,3656158.0,11022183.0,4719615.0,,210000.0,6230000.0,5759000.0,1039000.0,180000.0,2600.0,183244.0,
2022-03-06 22:00:00,,1447378.0,,,,2529609.0,,,,,,,,,,,,,1647700.0,,,,,,,,6905.0
2022-03-06 23:00:00,693482.0,,1800974.0,2127630.0,1420843.0,,764620.0,448563.0,140016.0,773749.0,96262.0,51311.0,,1130841.0,10660841.0,3360553.0,10611705.0,4200460.0,,172000.0,5866000.0,5081000.0,961000.0,171000.0,2600.0,130390.0,
2022-03-13 22:00:00,,1405096.0,,,,2546021.0,,,,,,,,,,,,,1564500.0,,,,,,,,8092.0
2022-03-13 23:00:00,639839.0,,1677582.0,2025290.0,1375108.0,,736800.0,450731.0,147899.0,753028.0,98143.0,52071.0,,952724.0,9575135.0,3083194.0,10217416.0,3709118.0,,159000.0,5615000.0,4514000.0,909000.0,162000.0,2600.0,130143.0,
2022-03-20 22:00:00,,1387830.0,,,,2581229.0,,,,,,,,,,,,,1517500.0,,,,,,,,8020.0
2022-03-20 23:00:00,609961.0,,1594340.0,1915720.0,1369050.0,,712290.0,456391.0,165563.0,735675.0,100478.0,51803.0,,798909.0,8703219.0,2860931.0,10028337.0,3235284.0,,159000.0,5391000.0,4177000.0,885000.0,154000.0,2600.0,119616.0,
2022-03-27 21:00:00,,1397210.0,,,,2640946.0,,,,,,,,,,,,,1578500.0,,,,,,,,7825.0
2022-03-27 22:00:00,564987.0,,1468006.0,1800010.0,1334846.0,,768290.0,463259.0,170926.0,710500.0,102781.0,51661.0,,680064.0,7900623.0,2638904.0,9647943.0,2785155.0,,164000.0,5006000.0,3786000.0,833000.0,143000.0,2600.0,153217.0,
2022-04-03 21:00:00,,1431777.0,,,,2787661.0,,,,,,,,,,,,,1678900.0,,,,,,,,8613.0
2022-04-03 22:00:00,542635.0,,1319018.0,1745560.0,1197120.0,,823320.0,487215.0,172853.0,677147.0,105600.0,66091.0,,580540.0,7293544.0,2338854.0,9172896.0,2477712.0,,194000.0,4737000.0,3398000.0,837000.0,150000.0,2600.0,186441.0,
2022-04-10 21:00:00,,1458138.0,,,,2866949.0,,,,,,,,,,,,,1781200.0,,,,,,,,8656.0
2022-04-10 22:00:00,514814.0,,1303804.0,1689690.0,1229508.0,,839360.0,501661.0,176429.0,680410.0,104825.0,59888.0,,485334.0,6593094.0,2040955.0,8666418.0,2061322.0,,211000.0,4371000.0,2929000.0,836000.0,153000.0,2600.0,210794.0,
2022-04-17 21:00:00,,1503775.0,,,,2920231.0,,,,,,,,,,,,,1857900.0,,,,,,,,5241.0
2022-04-17 22:00:00,473013.0,,1321091.0,1844180.0,1338623.0,,860350.0,520711.0,177596.0,710418.0,102785.0,60450.0,,596200.0,6588652.0,1912765.0,8298290.0,1942936.0,,227000.0,4130000.0,3038000.0,1017000.0,147000.0,2600.0,238318.0,
2022-04-24 21:00:00,,1582983.0,,,,2972476.0,,,,,,,,,,,,,2066600.0,,,,,,,,2629.0
2022-04-24 22:00:00,403187.0,,1285711.0,2080680.0,1380258.0,,877980.0,538444.0,176175.0,723607.0,103070.0,60774.0,,718109.0,6334677.0,1844130.0,7930844.0,1688611.0,,227000.0,4029000.0,3291000.0,1159000.0,138000.0,2600.0,267209.0,
2022-05-01 21:00:00,,1650768.0,,,,2998444.0,,,,,,,,,,,,,2228600.0,,,,,,,,2792.0
2022-05-01 22:00:00,376285.0,,1291841.0,2298610.0,1418563.0,,865140.0,558682.0,170988.0,764701.0,100658.0,60336.0,,806441.0,6335969.0,1849392.0,7711838.0,1624537.0,,264000.0,3998000.0,3632000.0,1250000.0,129000.0,2600.0,283919.0,
2022-05-08 21:00:00,,1703005.0,,,,2999956.0,,,,,,,,,,,,,2385500.0,,,,,,,,3087.0
2022-05-08 22:00:00,404104.0,,1326731.0,3078050.0,1511294.0,,865570.0,585896.0,172421.0,865039.0,101870.0,60951.0,,1045616.0,7575908.0,2051040.0,7681000.0,1952616.0,,261000.0,4260000.0,4729000.0,1368000.0,127000.0,2600.0,294351.0,
2022-05-15 21:00:00,,1764738.0,,,,3006963.0,,,,,,,,,,,,,2489700.0,,,,,,,,2799.0
2022-05-15 22:00:00,521892.0,,1627931.0,3635300.0,,,859630.0,612566.0,175614.0,1056513.0,104736.0,61668.0,,1347912.0,8397713.0,2328777.0,7706189.0,2302226.0,,264000.0,4526000.0,5881000.0,1417000.0,125000.0,2600.0,298977.0,
